id,source_url,business_name,business_name_ar,category_slug,category_ar,city_slug,governorate_ar,phone,email,website,facebook_url,address,address_ar,raw_html_hash,source_tier,scraped_at,matched_facets
38,https://yellowpages.com.eg/en/profile/al-itqan-for-plastic-manufacturing/518577,Al Itqan For Plastic Manufacturing,مصنع الاتقان للبلاستيك,,,cairo,,"0101-6101-758, 0115-6777-756, 0112-0007-074, 02-2568-7223, 02-2568-7143",,,,"Plot 64, Neighbourhood 27, Services Zone, 1st Industrial Zone, 15th of may city, Cairo                                                    On The Ring Road Of May","القطعة 64, المجاورة 27 - منطقة الخدمات, المنطقة الصناعية الاولى, مدينة 15 مايو, القاهرة                                                    على دائرى مايو",2cabb0d07c84e02905d4adf2e5d7c4b7,1,2026-05-12T19:01:54.187943+00:00,"category: Packaging, city: Cairo, keyword: مصنع"
37,https://yellowpages.com.eg/en/profile/al-dawlia-factory-for-metal-industries-_-imf/707146,Al Dawlia Factory For Metal Industries - IMF,مصنع الدولية للصناعات المعدنية - اي ام اف,,,alexandria,,"0122-2833-031, 0104-0420-329, 0128-6724-854, 03-4594-797",,https://imf-eg.com/,,", Block 9 - Plot 26 South 3rd Zone, Borg el arab, Alexandria",", بلوك 9 - قطعة 26 جنوب المنطقة التالتة, برج العرب, الاسكندرية",528a349dd57a05c5cc0ee5d5c745cec2,1,2026-05-12T19:01:39.401873+00:00,"category: Cars Parts & Accessories, city: Alexandria, keyword: Car Spare Part, keyword: Fox Brake Pads, keyword: مصنع"
33,https://yellowpages.com.eg/en/profile/el-mostakbal-factory-_-lilly-scarf/695655,El Mostakbal Factory - Lilly Scarf,مصنع المستقبل - لى لى سكارف,,,cairo,,"0111-2225-184, 0111-8968-880",,https://lillyscarf.net/,https://www.facebook.com/Lilly.Scarf.Official,", Alf Masnaa Area, Industrial Zone, New cairo, Cairo                                                    Factory No. 343",", منطقة الالف مصنع, المنطقة الصناعية, القاهرة الجديدة, القاهرة                                                    مصنع رقم 343",abcbf37f3affa67ed9823e75b188f980,1,2026-05-12T19:01:06.294641+00:00,"category: Clothing Shops, city: Cairo, keyword: مصنع"
31,https://yellowpages.com.eg/en/profile/hedef-factory-for-artificial-grass/703103,Hedef Factory For Artificial Grass,مصنع هيدف للنجيل الصناعى,,,cairo,,"0102-3713-813, 0114-4131-313",,,,"Km 3 Cairo Belbeis Desert Rd., El salam city, Cairo","كم 3 طريق القاهرة بلبيس الصحراوى, مدينة السلام, القاهرة",7eaec6b43d4e982d6b355260e534edd8,1,2026-05-12T19:00:46.341622+00:00,"category: Landscaping and Equipment, city: Cairo, keyword: Playground Artificial Grass, keyword: landscape, keyword: مصنع"
30,https://yellowpages.com.eg/en/profile/camel-corners/209393,Camel Corners,مصنع الجمل لصناعة زوايا الكرتون,,,alexandria,,0100-1381-894,,https://www.camelcorners.com/,,"Agricultural Rd., 2nd Abbis, Abbis, Alexandria                                                    In Front Of Golds Gym","الطريق الزراعى, ابيس الثانية, ابيس, الاسكندرية                                                    امام جولدز جيم",c9bcf58906f27b66fab86daed7c1e447,1,2026-05-12T19:00:27.832874+00:00,"category: Carton & Corrugated Products, city: Alexandria, keyword: Cardboard Angle, keyword: مصنع"
28,https://yellowpages.com.eg/en/profile/egyptian-saudi-for-chemical-industries-_-silicate-factory/187782,Egyptian Saudi For Chemical Industries - Silicate Factory,المصرية السعودية للصناعات الكيماوية - مصنع السيليكات,,,cairo,,"0111-7006-445, 02-2274-5371, 02-2274-5371",,https://esaci-egypt.com/,,"15 Mokarar Ali Amer St., The 6th Area, Nasr city, Cairo                                                    Near To Manaret El Qahera Private School","15 مكرر ش على عامر, المنطقة السادسة, مدينة نصر, القاهرة                                                    قريب من مدرسة منارة القاهرة الخاصة",efe6ffe837b78603088cb7539faea9a3,1,2026-05-12T18:59:52.384091+00:00,"area: Nasr City, category: Chemicals, city: Cairo, keyword: Chemical Importer, keyword: Textile Chemicals, keyword: مصنع"
27,https://yellowpages.com.eg/en/profile/al-manara-factory-for-doors-&-windows-manufacturing/690538,Al Manara Factory For Doors & Windows Manufacturing,مصنع المناره لتصنيع الابواب والشبابيك,,,alexandria,,"0100-3888-874, 0100-2321-888, 0100-2307-888",,//www.almanara-upvc.com/,https://www.facebook.com/Almanara.upvc,"Al Gawhara St., Industries Complex - 2nd Zone - Hanger 27, New borg el arab, Alexandria","ش الجوهرة, مجمع الصناعات - المنطقة الثانية - عنبر 27, برج العرب الجديدة, الاسكندرية",9268dd00aa65d15d16ba6db28e274690,1,2026-05-12T18:59:42.399720+00:00,"category: Aluminum, city: Alexandria, keyword: Alumital Factory, keyword: Kitchen, keyword: مصنع"
25,https://yellowpages.com.eg/en/profile/al-omar-factory-for-metal-forming/693040,Al Omar Factory For Metal Forming,مصنع العمر لتشكيل المعادن,,,alexandria,,"0120-0772-730, 0114-0333-602, 0121-1118-230",,https://www.alomar-eg.com/,https://www.facebook.com/Robebanisteel,", El Karnak 1-  El Nahda - Plot 6, Amreya, Alexandria                                                    Beside Fathallah Warehouse",", الكرنك 1 - النهضه -  قطعة 6, العامرية, الاسكندرية                                                    بجوار مخازن فتح الله",de0c7c72c00c26660cea60a70ba49253,1,2026-05-12T18:59:24.026196+00:00,"category: Construction, city: Alexandria, keyword: Metal ladder, keyword: Stud Bolts, keyword: مصنع"
24,https://yellowpages.com.eg/en/profile/krno-plast-factory/154722,Krno Plast Factory,مصنع كرنو بلاستيك,,,giza,,"0112-9977-020, 0110-3161-071",,http://www.krnopack.com/,https://www.facebook.com/KRNOpack,"Km 28, Industrial Zone, Abou rawash, Giza","كم 28, المنطقة الصناعية, ابو رواش, الجيزة",28c259a4538550e0dbff0a9f7640dfce,1,2026-05-12T18:59:13.514730+00:00,"category: Packaging, city: Giza, keyword: Manufacturing Plastic Container, keyword: Packing and Packaging & Plastics Factory, keyword: مصنع"
23,https://yellowpages.com.eg/en/profile/el-hashmia-for-developed-industries/637428,El Hashmia For Developed Industries,الهاشمية للصناعات المتطورة - مصنع الشكائر,,,alexandria,,"0100-3364-640, 03-4770-491, 0155-5516-362",,,,"Plot 2, El Nahda Industrial Zone , El Karnak Village, Amreya, Alexandria","القطعة 2, منطقة النهضة الصناعية - قرية الكرنك, العامرية, الاسكندرية",0993f5b2576644f571c5fb94ba871582,1,2026-05-12T18:59:04.950939+00:00,"category: Packaging, city: Alexandria, keyword: Polypropylene Sacks, keyword: Woven Plastic Bags, keyword: مصنع"
22,https://yellowpages.com.eg/en/profile/arts-factory-for-labels-and-stircker/712052,Arts Factory For Labels And Stircker,مصنع ارتس لليبل والاستيكر,,,alexandria,,"0122-6613-862, 0100-0837-662, 0103-4544-510",,,,", Al Sarf Entrance, Abbis, Alexandria",", مدخل الصرف, ابيس, الاسكندرية",64a294a1605ae3e0cf8faf9882a21ade,1,2026-05-12T18:58:50.706302+00:00,"category: Labels and Stickers, city: Alexandria, keyword: Printing Stickers, keyword: Sticker Paper, keyword: مصنع"
21,https://yellowpages.com.eg/en/profile/doctorz-perfums-and-cosmetics/687885,Doctorz Perfums and Cosmetics,مصنع دكتورز للعطور ومستحضرات التجميل,,,alexandria,,"03-4208-035, 0155-1486-334",,,,"74 Baron Bldgs., Albert El Awal St.,, Semouha, Alexandria","74 عمارات البارون ش البرت الاول, سموحة, الاسكندرية",396ddcb985f1f8af19e425fb2212fb0e,1,2026-05-12T18:58:33.905047+00:00,"category: Cosmetics, city: Alexandria, keyword: Shower Gel Factory, keyword: Soap Manufacturer, keyword: مصنع"
20,https://yellowpages.com.eg/en/profile/alaa-el-din-plastics/7334,Alaa El Din Plastics,مصنع علاء الدين للبلاستيك,,,giza,,"02-3770-9044, 0106-4000-940, 02-3770-9310, 0106-4000-944, 0106-8832-593, 02-3770-9074",,http://www.alaaeldin-plastics.com/,,"El Mariouteya Rd., Shabramant, El haram, Giza                                                    Beside Duty Free","طريق المريوطية, شبرامنت, الهرم, الجيزة                                                    بجوار الاسواق الحرة",c6a68e2d904a4c201559528755a612a1,1,2026-05-12T18:58:22.331653+00:00,"category: Plastic & Rubber, city: Giza, keyword: Plastic Factory, keyword: Plastic Hose Factory, keyword: مصنع"
19,https://yellowpages.com.eg/en/profile/royal-print-factory-for-printing-and-packaging/695931,Royal Print Factory for Printing and Packaging,مصنع رويال برنت للطباعة والتغليف,,,alexandria,,"0128-1847-512, 03-4212-161",,https://royalprint-eg.com/,https://www.facebook.com/royalprinteg,"2 Mohamed Fawzy Moaz St., Ezbet Saad, Sidi gaber, Alexandria","2 ش محمد فوزى معاذ, عزبة سعد, سيدى جابر, الاسكندرية",a3bc10bfa28a238a22d1d3f8c0461451,1,2026-05-12T18:58:16.835002+00:00,"category: Packaging, city: Alexandria, keyword: Carton Box, keyword: Offset Printing, keyword: مصنع"
17,https://yellowpages.com.eg/en/profile/el-mghraby-shoes-_-cavo/561606,El Mghraby Shoes - Cavo,مصنع المغربى للاحذية - كافو,,,cairo,,0111-5233-444,,http://www.elmghraby.com/,https://www.facebook.com/cavoshoes,"47 Mokhtar Abaza St., Off Gesr El Suez St., Gesr el suez, Cairo","47 ش مختار اباظة, متفرع من ش جسر السويس, جسر السويس, القاهرة",05fb97fcb44e6cb8bf569f9e93ef600e,1,2026-05-12T18:58:00.609518+00:00,"category: Shoes & Bags Retail, city: Cairo, keyword: Cavo, keyword: Flat Sneakers, keyword: مصنع"
16,https://yellowpages.com.eg/en/profile/saadany-press-factory-_-mahmoud-el-saadany/545652,Saadany Press Factory - Mahmoud El Saadany,مصنع السعدنى للطباعة - محمود السعدنى,,,alexandria,,"03-3011-137, 0120-5951-777, 0111-1346-320, 03-3011-138",,http://www.elsaadanypress.com/,https://www.facebook.com/%D8%A7%D9%84%D8%B3%D8%B9%D8%AF%D9%86%D9%89-%D9%84%D9%84%D8%B7%D8%A8%D8%A7%D8%B9%D9%87-1505105083048544/,"Masged Qebaa St., Off Om Zeghio Rd., Om zeghyo, Alexandria","ش مسجد قباء, متفرع من طريق ام زغيو, ام زغيو, الاسكندرية",a7e6d356a1e031972266ceb9405d2c4a,1,2026-05-12T18:57:52.502021+00:00,"category: Advertising Agencies, city: Alexandria, keyword: Offset Printing, keyword: Printing Press & Equipment, keyword: مصنع"
15,https://yellowpages.com.eg/en/profile/arab-world-colors-for-modern-paints/712448,Arab World Colors For Modern Paints,مصنع الوان العالم العربي للدهانات الحديثة,,,alexandria,,"0112-9858-107, 0112-9868-964",,,https://www.facebook.com/colors0company/,", 3rd Industrial Zone, Block 3 - Plot 5, Borg el arab, Alexandria",", المنطقة الصناعية الثالثة - بلوك 3 - قطعة 5, برج العرب, الاسكندرية",d04d6ae5b58741cb803eacd2b2254856,1,2026-05-12T18:57:46.130458+00:00,"category: Construction, city: Alexandria, keyword: Paint, keyword: Wood Paint, keyword: مصنع"
14,https://yellowpages.com.eg/en/profile/new-singer-cement-brick-factory/708644,New Singer Cement Brick Factory,مصنع سنجر الحديث للطوب الاسمنتى,,,cairo,,0100-0977-583,,,,", End Of Autostrad Rd., Industrial Zone - Arab Abou Saad, Helwan, Cairo",", نهاية طريق الاوتوستراد, المنطقة الصناعية - عرب ابو ساعد, حلوان, القاهرة",82db5f8ff3e3650309f407984ad3bd47,1,2026-05-12T18:57:40.295255+00:00,"category: Cement, Concrete, Gypsum & Brick, city: Cairo, keyword: Interlock Production Line, keyword: Smooth Interlocking Tiles, keyword: مصنع"
11,https://yellowpages.com.eg/en/profile/screen-factory-for-printing-and-pacakging/231525,Screen Factory For Printing and Pacakging,مصنع سكرين للطباعة والتغليف,,,alexandria,,"0111-1579-796, 0100-0054-786",,,https://www.facebook.com/screen.sep/?ref=page_internal,"El Nagda St., Off El Sahafa St., El mansheya, Alexandria                                                    Behind 10 Oraby Square","ش النجدة, متفرع من ش الصحافة, المنشية, الاسكندرية                                                    خلف 10 ميدان عرابى",2ab14411872e43c4f27e4d4ab66c7d00,1,2026-05-12T18:57:02.486762+00:00,"category: Advertising Agencies, city: Alexandria, keyword: Offset Printing, keyword: Printing Stickers, keyword: مصنع"
9,"https://yellowpages.com.eg/en/profile/engineering-for-air-conditioning,-suppling-and-general-contracting/705179","Engineering For Air Conditioning, Suppling And General Contracting",الهندسية للتكييف والتوريدات والمقاولات العامة,,,giza,,"0105-5824-151, 0101-1109-511",,https://ecsgroup-eg.com/,,", El Kafrawy Sq., 1st District, 6th of october, Giza                                                    Inside Square Mall",", محور الكفراوى, الحى الاول, السادس من اكتوبر, الجيزة                                                    داخل سكوير مول",af7aa7bacaf1fe2421b7a47e528a077e,1,2026-05-12T18:56:47.967340+00:00,"category: Air Conditioning, city: Giza, keyword: Equipping Pharmaceutical Factories, keyword: Factory, keyword: مصنع"
8,https://yellowpages.com.eg/en/profile/city-trade-for-import-&-export-&-stainless-steel/694542,City Trade For Import & Export & Stainless Steel,سيتى تريد للاستيراد والتصدير و الاستانلس ستيل,,,giza,,0101-1195-744,,https://www.citytrade-egy.com/,,", Sami Saad Complex - Industrial Zone - Small Industries Workshops Complex - Unit No. A14 Plot No. 3, 6th of october, Giza",", مجمع سامي سعد - المنطقة الصناعية - مجمع ورش الصناعات الصغيرة - الوحدة رقم A14 - القطعة رقم 3, السادس من اكتوبر, الجيزة",1858a50bb8ce8737033a024e2460ff9d,1,2026-05-12T18:55:34.106442+00:00,"category: Import & Export, city: Giza, keyword: Laser cutting, keyword: Metal Laser Cutting, keyword: مستورد"
7,https://yellowpages.com.eg/en/profile/malek-el-mostawrd/398750,Malek El Mostawrd,ملك المستورد,,,giza,,0100-9843-897,,,,"5 Ali Ibn Abi Taleb St., El Taawon, El haram, Giza","5 ش على بن ابى طالب, التعاون, الهرم, الجيزة",db4ce59767fa0219d638fc7190f18118,1,2026-05-12T18:55:18.195616+00:00,"category: Supermarkets, city: Giza, keyword: مستورد"
6,https://yellowpages.com.eg/en/profile/el-mostawred/481531,El Mostawred,المستورد,,,cairo,,0111-5541-254,,,,"20 El Asqalany St., El herafeyeen, Cairo","20 ش العسقلانى, الحرفيين, القاهرة",6405c47451833513e1fa2d601b22622b,1,2026-05-12T18:55:07.843098+00:00,"category: Cars Parts & Accessories, city: Cairo, keyword: مستورد"
5,https://yellowpages.com.eg/en/profile/el-mostawrd-for-computer/680477,El Mostawrd For Computer,المستورد للكمبيوتر,,,cairo,,"0106-5560-003, 0114-6000-171",,,,"60 El Khalifa El Maamoun St., Mansheyet El Bakry, Heliopolis, Cairo                                                    Inside Queen Center, 2nd Floor","60 ش الخليفة المأمون, منشية البكرى, مصر الجديدة, القاهرة                                                    داخل كوين سنتر - الدور الثانى",e5fd874ece8f07baa12807702331a114,1,2026-05-12T18:54:51.322636+00:00,"category: Computer Hardware, city: Cairo, keyword: مستورد"
